Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,43,1.9378120212531154,9130,1,9,132.33383918054992,1,34,34,0,0,128.49844949283224,0,0,0,1,1,0,28.38881044592434,0,0,5,9,0,0.3733673549651899,0,0,5,5,0,0.39121379272076284,0,7.6,2.6,0.32,Dropout
1,39,1.065194176976639,9670,1,1,136.22832559910287,1,37,37,9,9,147.19087165452305,1,0,0,0,1,0,32.62864710016656,0,0,6,14,0,-1.8816076269239626,0,0,6,6,0,-0.564321979576403,0,12.7,3.7,-1.7,Dropout
1,1,0.24670650261099114,9500,1,1,127.31589193091915,1,2,19,3,9,121.71975875772657,0,0,0,1,1,0,22.86160639826723,0,0,7,7,6,10.529253828619135,0,0,7,7,6,14.569427035365347,0,7.6,2.6,0.32,Graduate
1,1,4.344659089161121,9500,1,1,134.94768223078145,1,38,19,194,193,137.65377358659714,1,0,0,1,1,0,20.636023588338297,0,0,7,9,6,12.576970831853188,0,0,8,12,5,13.98284724449032,0,11.1,0.6,2.02,Enrolled
1,39,-0.2439621940977914,9238,1,19,132.10526936705526,1,37,37,9,9,139.8576744337968,0,0,1,0,1,0,31.95983151319096,0,0,6,8,0,-0.7485082929773703,0,0,5,6,0,0.4037219749088114,0,16.2,0.3,-0.92,Dropout
1,43,0.3131538625785385,9147,1,1,119.51535602789677,1,37,37,5,3,113.87843047501156,0,0,0,1,1,0,20.166861908436182,0,0,5,9,3,12.04978316733336,0,0,5,9,3,10.939421269750671,0,12.7,3.7,-1.7,Dropout
1,44,1.4232517648712417,9119,1,39,149.70938162943037,1,19,37,9,9,149.58681587817145,1,0,1,1,1,0,19.62217712867538,0,0,5,6,5,17.696209079782218,0,0,5,7,5,13.828538410627342,0,12.4,0.5,1.79,Dropout
1,17,0.47003146594344813,9670,1,1,124.60556762436329,1,37,38,3,3,122.50108375277208,0,0,1,1,1,0,18.945031757444827,0,0,6,7,6,14.289472994939107,0,0,6,9,5,15.008545406231757,0,8.9,1.4,3.51,Enrolled
1,44,0.583640846239829,9085,1,39,147.41669423941352,1,38,38,4,1,152.04973757421473,1,0,0,1,1,0,17.805260297844356,0,1,6,11,6,14.765784811743085,0,1,6,7,6,12.799002231835672,0,16.2,0.3,-0.92,Graduate
1,39,0.31267645150933876,9254,1,12,132.88904074098897,1,37,37,5,7,119.39241230369801,1,0,0,1,1,0,26.739867188098067,0,0,6,7,6,11.43552096335273,0,0,6,11,4,8.143433802618139,0,9.4,-0.8,-3.12,Enrolled
1,39,0.8218342351305128,9003,1,1,129.98726254260984,1,1,1,9,4,140.280185251644,0,0,0,0,1,0,25.6312846693629,0,0,6,0,0,-1.4543742288726862,0,0,6,0,0,5.774311175486557,0,13.9,-0.3,0.79,Dropout
1,1,1.6175160110615372,9070,1,1,139.68867652015527,1,4,19,2,10,123.92168112680253,1,0,0,1,1,0,17.080108172860047,0,0,6,7,6,11.650058823904963,0,0,6,8,6,12.302060277897837,0,9.4,-0.8,-3.12,Enrolled
1,1,1.4360655242312836,9670,1,1,140.63568571358388,1,2,1,2,4,141.14853839834515,1,0,0,1,1,0,18.743134550024042,0,0,5,5,5,9.43417968439088,0,0,5,6,4,7.935870135620373,1,7.6,2.6,0.32,Graduate
2,39,-1.8562373870030795,9500,1,19,134.61622737987855,1,19,19,4,4,99.01282813412823,0,0,0,1,1,0,32.32838603359313,0,0,7,7,5,12.767031419043354,0,0,7,9,0,-2.29661123274201,0,16.2,0.3,-0.92,Enrolled
1,17,5.028842712999854,9773,1,1,146.15489059348758,1,1,37,5,5,145.038445236687,1,0,0,1,1,0,20.272193469149972,0,0,6,7,6,13.745011730844622,0,0,6,8,6,12.554918190935403,0,7.6,2.6,0.32,Graduate
1,39,0.8211931634743079,9130,1,19,135.03789983042486,1,34,34,99,99,95.50448151301691,0,0,0,1,1,0,31.089197479704342,0,0,5,5,0,1.1855248262151705,0,0,5,5,0,-0.4690823937599682,0,7.6,2.6,0.32,Dropout
1,44,0.9259799710296586,9119,1,39,156.34964265070417,1,3,38,2,3,158.13701483248948,0,0,1,0,1,0,23.532550427885106,0,2,6,6,2,15.433457888483725,0,2,7,7,2,15.039115078415717,0,8.9,1.4,3.51,Dropout
1,44,-0.4800767068415863,9119,1,39,128.48761732547044,1,19,3,3,4,131.83622909738241,0,0,1,0,1,0,22.310208223290886,0,0,5,5,0,2.256929999744939,0,0,5,5,0,-0.12525854986158938,0,15.5,2.8,-4.06,Dropout
2,39,1.0093300561229894,9991,0,1,159.3099566557651,1,1,3,1,2,129.58454734935034,0,0,0,0,1,1,27.163751635476512,0,0,5,12,3,10.843833517711811,0,0,5,11,3,11.920506781795877,0,9.4,-0.8,-3.12,Dropout
2,43,0.2404111391292142,9070,1,2,139.78233011721474,1,37,37,6,6,139.6430602938068,1,0,0,1,1,0,36.68523175419822,0,14,18,18,18,17.494096193839557,0,13,18,18,18,15.117461466823475,0,16.2,0.3,-0.92,Graduate
1,1,6.697086375323845,9119,1,1,122.20845811496528,1,19,19,7,3,117.89577524049923,1,0,0,1,1,1,21.298189276306367,0,0,5,6,5,13.775530220556197,0,0,5,7,5,15.394828307513311,0,8.9,1.4,3.51,Graduate
1,17,6.911420163715869,9119,1,1,115.0844660247774,1,1,19,9,9,118.76010021175065,1,0,0,1,1,0,19.90604125174384,0,0,5,10,3,13.967642885849768,0,0,5,11,5,13.491132060224063,0,12.4,0.5,1.79,Graduate
1,39,-0.5127518158459861,9085,1,19,131.53440827436071,1,3,1,2,5,104.12631877191411,0,0,0,1,1,0,24.585170708445837,0,0,6,0,0,0.06442117541348358,0,0,6,0,0,2.9855689347390206,0,10.8,1.4,1.74,Dropout
1,17,2.055946905069547,9070,1,1,121.39718338596859,1,1,19,144,144,111.00088852392692,1,0,0,1,1,0,18.629946812786883,0,0,6,9,5,11.399502667153701,0,0,6,10,4,10.469146675703026,0,8.9,1.4,3.51,Graduate
1,17,1.1086074853043577,9119,1,1,146.75631032541,1,1,38,4,5,148.5009662340295,0,0,0,1,1,0,18.23699364666968,0,0,5,6,5,16.453713459831803,0,0,5,8,5,16.346805404067645,0,8.9,1.4,3.51,Graduate
1,43,2.682486188240561,9991,0,12,132.7796905515688,1,12,12,9,9,119.485944048821,0,0,0,1,1,0,24.76042416648027,0,7,13,13,7,10.375518763945987,0,5,11,13,5,12.337921762312872,0,10.8,1.4,1.74,Dropout
1,1,1.9698226401800636,9119,1,1,138.55866399364228,1,19,19,9,9,125.87590856415252,1,0,0,1,1,0,18.23423697857747,0,0,5,5,0,0.3611255992509699,0,0,5,5,0,0.8064591235473678,0,9.4,-0.8,-3.12,Enrolled
1,1,-1.269503083378409,9254,1,1,132.22098387113903,1,1,38,9,9,119.05310405074455,1,0,0,1,1,1,22.402917061749513,0,0,6,7,6,11.823518607510122,0,0,6,8,6,13.635673877934444,0,8.9,1.4,3.51,Graduate
1,1,0.41183333285919843,9130,1,1,141.23478986360544,1,4,3,3,3,127.83927726217895,0,0,0,1,1,0,19.04686396851761,0,0,6,7,6,13.565192331565536,0,0,6,9,6,15.20814364018754,0,11.1,0.6,2.02,Graduate
1,17,1.0861212458441973,9147,1,1,113.15183723399304,1,1,1,3,3,106.40809040934279,1,0,0,1,1,0,17.676974410489844,0,0,5,7,5,11.304386073219243,0,0,5,6,4,11.978220752263681,0,12.4,0.5,1.79,Graduate
1,42,-0.33039730854532845,9500,1,1,98.91508939057991,1,19,19,9,9,101.56947079416192,0,0,1,1,1,0,24.260652327035597,0,0,8,16,2,9.68486498755635,1,0,8,16,2,9.858755164787667,1,12.7,3.7,-1.7,Dropout
1,17,0.35736407188599406,9085,1,1,123.56698411520182,1,1,3,5,5,126.21883117409698,1,0,0,1,1,0,20.987559884624076,0,0,6,0,0,0.5029791856506183,0,0,6,0,0,0.35675167850038597,0,10.8,1.4,1.74,Dropout
1,1,2.6332763045545247,9670,1,1,150.37816374632334,1,3,37,4,7,136.82076941054638,0,0,0,1,1,1,20.691335034401018,0,0,6,7,6,14.364556519030584,0,0,6,6,6,14.701824323163285,0,12.7,3.7,-1.7,Graduate
1,44,-1.4752546841297987,9003,1,39,149.50446626737389,1,19,1,9,8,153.5621902973118,1,0,0,1,1,0,21.57756066416886,0,0,6,12,5,10.85999411456507,0,0,6,6,5,12.532876932747069,0,13.9,-0.3,0.79,Graduate
2,1,0.6161094545919352,9556,1,1,143.93885080254773,1,19,19,193,144,140.35315341142245,0,0,1,1,1,0,22.706414159867453,0,0,7,7,7,12.016755723381102,0,0,8,10,7,13.330202987354319,0,10.8,1.4,1.74,Graduate
1,39,2.707631167551927,9991,0,1,133.13023768863732,1,38,37,9,9,154.90477390770792,0,0,0,1,1,0,29.902619186777322,0,0,5,0,0,0.9879130852643921,0,0,5,0,0,0.039300218423498456,0,10.8,1.4,1.74,Dropout
1,17,3.967366247559564,9147,1,1,121.90358375976862,1,37,38,9,9,113.19852530292164,1,0,1,0,1,0,18.472532082317375,0,0,5,8,4,11.8804039085291,0,0,5,9,5,10.757449127234183,0,8.9,1.4,3.51,Enrolled
1,39,1.5249815221398004,8014,0,1,132.91200324742636,1,3,19,4,7,119.87714634005785,0,0,0,1,1,0,35.503772628172314,0,3,9,10,9,13.102645634651898,0,2,7,8,7,13.241732590000268,0,8.9,1.4,3.51,Graduate
1,39,2.48440546883147,33,1,1,133.83109454046084,1,19,37,9,9,96.19808324957738,0,0,0,1,1,0,24.66518090459811,0,0,7,13,2,15.530411002357877,0,0,7,12,2,11.832883476500209,0,12.4,0.5,1.79,Dropout
1,7,-0.29956489632424566,171,1,3,130.33321852653427,1,1,2,9,2,129.89239278841129,0,0,0,0,1,0,17.61263148460373,0,0,0,0,0,-0.8014643458950557,0,0,0,0,0,1.9501828828549794,0,9.4,-0.8,-3.12,Dropout
1,43,1.720178892492523,9070,1,1,134.9532119284436,1,1,2,9,2,131.79857008590403,0,0,0,1,1,0,15.898636574049526,0,6,12,12,12,13.004809153970449,0,6,12,12,12,14.334703339182356,0,10.8,1.4,1.74,Graduate
1,18,2.7542221481312734,9773,1,1,123.59509964274801,1,38,37,9,8,124.13489358609863,0,0,0,1,1,1,20.625063058913653,0,0,6,8,5,11.147935238317325,0,0,6,6,4,14.944489162813944,0,13.9,-0.3,0.79,Graduate
1,7,2.8961317952808265,9991,0,40,130.35837460806,1,1,3,4,2,130.28765579581446,0,0,0,1,1,0,26.396281531314393,0,0,5,0,0,0.6050692769358201,0,0,5,0,0,0.6377058200085373,0,8.9,1.4,3.51,Dropout
1,1,2.2235331899843715,9147,1,1,123.1897176717801,1,1,1,5,3,118.65040154781084,1,0,0,1,1,0,18.278539527203257,0,0,5,6,0,-0.42786200438911925,0,0,5,6,0,-3.682425478400088,0,7.6,2.6,0.32,Enrolled
1,17,3.38308795643415,9500,1,1,130.47867919659836,1,3,1,2,7,125.18600228282622,1,0,0,1,1,0,18.2980554414261,0,0,8,8,7,14.609321170909023,0,0,8,8,7,12.822772199891052,0,10.8,1.4,1.74,Enrolled
1,7,-1.1282762851703798,9670,1,3,111.26977431571378,1,27,37,3,3,110.60186012674828,1,0,0,1,1,0,23.858133770037746,0,7,12,12,9,12.015199260466336,0,6,11,11,6,13.456681553481454,0,9.4,-0.8,-3.12,Dropout
1,1,3.0238778111509848,9773,1,1,127.18448085085389,1,19,38,8,3,133.49582153137683,1,0,1,1,1,0,16.400008569234636,0,0,6,6,6,12.679604206073497,0,0,6,7,5,12.028783316297828,0,12.7,3.7,-1.7,Dropout
1,1,2.551273676060248,9130,1,1,130.54971799258234,1,2,3,9,1,118.17059761934998,0,0,0,1,1,0,19.216338641874025,0,0,5,14,2,11.468741667973678,2,0,5,8,5,11.323964515791351,3,9.4,-0.8,-3.12,Enrolled
1,44,0.8877176263867992,9003,1,39,138.4499933143184,1,19,38,9,10,141.22862681451048,0,0,0,1,1,0,18.566405842251154,0,0,6,15,3,12.908488433596638,0,0,6,9,1,11.418053838973224,0,13.9,-0.3,0.79,Dropout
1,44,0.19252147405065867,9003,1,39,149.7680420250277,1,19,1,1,1,149.1297091582555,0,0,0,1,1,0,19.221942253002094,0,0,6,12,3,13.420109864484694,0,0,6,12,3,13.266132275190941,0,15.5,2.8,-4.06,Enrolled
1,16,2.310854757216558,9238,1,1,133.04960727593033,1,19,38,4,5,131.9643016004741,1,0,0,1,0,0,18.11196022832119,0,0,6,6,6,13.62989313381772,0,0,6,6,6,12.097240285592274,0,10.8,1.4,1.74,Graduate
1,16,1.9885286570569547,9773,1,1,108.03156706333658,1,37,37,9,3,137.11309377416725,1,0,0,1,0,1,16.777014131555703,0,0,6,7,6,12.21439379909127,0,0,6,8,5,13.808555969812202,0,10.8,1.4,1.74,Graduate
1,43,1.0514676918127561,9147,1,1,132.6417617586229,1,4,19,2,1,130.5898315952215,0,0,0,1,0,0,23.009349471368736,0,7,11,18,11,15.289622991553724,1,2,6,7,6,13.086769713805948,0,9.4,-0.8,-3.12,Dropout
1,18,1.869640127342417,171,1,1,132.71580365951615,1,1,4,9,5,128.20775100241502,1,0,1,0,1,0,21.16255644438725,0,0,0,0,0,0.38078326563761483,0,0,0,0,0,-0.8660028679067078,0,9.4,-0.8,-3.12,Dropout
1,17,4.294153460216368,9773,1,1,132.6128958623358,1,2,1,3,3,128.16851814573792,1,0,0,1,1,0,19.957756544971854,0,0,6,7,6,12.533321554650362,0,0,6,7,6,12.485472631397851,0,16.2,0.3,-0.92,Graduate
1,1,4.223704818983509,9773,1,1,128.10106718570404,1,19,19,9,7,128.91473326608354,1,0,0,1,1,0,19.218267646835418,0,0,6,6,6,9.93382350821019,0,0,6,8,6,16.420151377922238,0,12.4,0.5,1.79,Graduate
1,17,2.231304950187297,9119,1,1,137.25234150420687,1,1,19,141,193,121.71340302236779,1,0,0,1,1,0,19.127212181717642,0,0,5,7,5,10.398399216637532,0,0,5,9,3,11.335688301368595,0,8.9,1.4,3.51,Enrolled
1,17,1.6845410085345618,9773,1,1,135.27911525608246,1,19,1,9,9,141.0071166539399,1,0,0,1,1,0,22.425334699247333,0,0,6,6,6,10.684502378912885,0,0,6,6,6,13.109654516116375,0,12.7,3.7,-1.7,Graduate
1,1,1.938624179308841,9773,1,1,134.67887525094153,1,3,1,2,4,128.49378950115465,1,0,0,1,1,0,19.83539142937251,0,0,6,6,5,14.950610236835299,0,0,6,11,3,13.147685623428567,0,15.5,2.8,-4.06,Graduate
1,44,1.3784059156623856,9070,1,39,100.58325261000573,1,1,1,4,4,105.94509638307649,0,0,0,1,1,0,21.146227204508133,0,2,7,7,5,11.919318259246879,0,5,9,9,5,8.560675722928993,0,12.4,0.5,1.79,Dropout
1,43,1.1643182535772916,171,1,1,143.53485731332796,1,19,19,9,4,122.20873518081234,0,0,0,1,1,0,21.89966925335588,0,0,0,0,0,0.6523089667868769,0,0,0,0,0,0.7194467202059354,0,13.9,-0.3,0.79,Enrolled
1,17,1.3161706746352766,9119,1,1,124.65670664443137,1,19,1,5,4,119.25225715811408,1,0,0,1,1,0,20.252151498439645,0,0,5,7,5,15.691609832487414,0,0,5,7,5,15.227124676276773,0,11.1,0.6,2.02,Dropout
1,1,0.9334889390209888,171,1,1,132.7688673442749,1,1,37,9,9,116.28303322641035,0,0,1,1,1,0,19.67982799998982,0,0,0,0,0,2.216233451545458,0,0,0,0,0,0.11646244702160727,0,15.5,2.8,-4.06,Enrolled
1,44,2.6489232245741765,9119,1,39,128.85495488945537,1,38,19,9,5,130.49069202382577,1,0,0,1,1,0,19.971980389875064,0,0,5,9,2,10.691825393970573,0,0,5,10,3,11.521208468650611,0,12.4,0.5,1.79,Enrolled
1,17,-0.5941600353276306,9670,1,1,118.0574550302919,1,1,1,4,4,117.81731561850135,1,0,0,1,1,0,20.0549613406147,0,0,6,9,6,13.758952260759127,0,0,6,7,6,12.743481458417449,0,8.9,1.4,3.51,Graduate
1,44,-0.601213569836961,9085,1,39,139.6063703600593,1,19,37,5,7,141.15755902792188,1,0,0,1,1,0,19.075874380784764,0,2,6,10,4,11.209506069694637,0,1,6,16,2,11.575057340652966,0,12.4,0.5,1.79,Dropout
1,1,1.1593540194491978,9119,1,1,131.93963880801644,1,1,12,3,3,133.73384615282387,1,0,0,1,1,0,20.128755957971688,0,0,5,7,3,12.60632569092219,0,0,6,10,2,11.317214041483894,0,11.1,0.6,2.02,Dropout
1,15,-1.483116290773998,9119,1,1,133.9178361215627,41,2,2,2,2,99.78513484670884,0,0,1,1,1,0,24.701092243279096,1,2,8,8,7,11.874624979400341,0,1,6,8,6,12.830157902422886,0,8.9,1.4,3.51,Enrolled
1,17,1.7920904385333847,9670,1,1,131.9618373262774,1,19,1,5,4,118.21058904322726,0,0,1,1,1,0,18.16812411001227,0,0,6,6,3,13.124301477284723,0,0,6,11,4,13.71684346583685,0,10.8,1.4,1.74,Dropout
1,1,0.38410238896992444,9119,1,1,145.60440817977317,1,19,19,9,8,129.74128422914222,0,0,0,0,1,1,18.151982666825937,0,0,5,6,5,15.252765585323814,0,0,5,6,5,13.915979571143863,0,8.9,1.4,3.51,Enrolled
1,1,0.6353472735653496,9238,1,1,130.2554835453008,1,19,38,9,7,131.15151447038903,1,0,1,1,0,0,19.890354723864927,0,0,6,7,5,13.621253229841672,0,0,6,7,5,10.236677359325583,0,8.9,1.4,3.51,Dropout
1,17,4.5653163232839935,9773,1,1,142.88549606896953,1,1,1,7,7,136.22797348363179,1,0,0,1,0,0,17.820632488879856,0,0,6,6,6,13.117917767378996,0,0,6,6,6,13.601422953952953,0,8.9,1.4,3.51,Graduate
1,17,0.37299320580184303,9238,1,1,142.51022536170566,1,19,37,9,9,128.3219579721409,1,0,0,1,0,1,19.921076280315987,0,0,6,7,6,12.17782971057147,0,0,6,7,6,17.37239012589752,0,12.4,0.5,1.79,Graduate
1,15,1.0281640874977145,9085,1,1,134.05902824001842,41,37,37,9,9,110.41762586353242,0,0,0,1,0,0,17.75731536187429,1,0,6,13,4,14.637228197367378,0,0,6,15,5,11.003315031462899,0,11.1,0.6,2.02,Dropout
1,1,1.082174544473847,9500,1,1,137.88036771513623,1,1,19,3,3,128.59524630201622,1,0,0,1,0,1,17.32319723201859,0,0,7,7,7,18.29022644080823,0,0,8,8,8,16.297923838764536,0,11.1,0.6,2.02,Graduate
1,1,0.20409423757054723,9238,1,1,140.5140016383174,1,19,37,9,9,137.92058726159368,1,0,0,1,0,1,17.397584356861053,0,0,6,6,6,12.144360703115375,0,0,6,6,6,17.089524834157245,0,10.8,1.4,1.74,Graduate
1,18,5.624073761044048,8014,0,1,133.35985341880092,1,3,19,2,4,121.32328192016845,1,0,0,1,0,0,21.952145383092937,0,0,6,8,4,9.706093733209809,0,0,6,6,0,0.7343044303267293,0,13.9,-0.3,0.79,Dropout
1,1,3.714997784954062,9147,1,1,117.78617144382913,1,3,19,2,4,115.90311840811256,1,0,0,1,0,0,22.15566809206787,0,0,5,9,3,10.250195914342715,0,0,5,9,4,10.483399116317306,0,8.9,1.4,3.51,Graduate
1,1,-1.2014721351420565,9238,1,1,138.34195383820366,1,19,38,7,5,123.11662157332327,0,0,0,1,0,0,19.044079603475975,0,0,6,13,1,10.09156421924308,0,0,6,13,1,13.383437494146877,0,9.4,-0.8,-3.12,Enrolled
1,17,0.21256674597182512,8014,0,1,117.81842586958226,1,34,34,0,0,114.35367640767207,1,0,0,1,0,0,26.42528743026552,0,4,7,15,7,12.811722436683283,0,2,6,14,2,13.820769012379898,0,7.6,2.6,0.32,Dropout
1,1,6.273720670590475,9773,1,1,144.57735425379636,1,1,19,4,4,131.05737559232122,1,0,0,1,0,1,21.915000504001753,0,0,6,6,6,12.356065459800249,0,0,6,10,5,12.205322260358159,0,7.6,2.6,0.32,Enrolled
1,1,-4.554821482443521,171,1,1,144.65573364777944,1,3,37,9,9,142.21539468434355,1,0,0,1,0,0,19.84613176806979,0,0,0,0,0,0.3376058479383913,0,0,0,0,0,0.8507062085035914,0,16.2,0.3,-0.92,Dropout
1,1,-2.3227422318067306,9670,1,1,122.90243708134341,1,19,19,9,8,124.40968639853752,0,0,0,0,0,1,18.589407140859517,0,0,6,6,6,12.403849908096358,0,0,6,7,6,14.04048590171435,0,8.9,1.4,3.51,Graduate
1,1,4.943810499773883,9500,1,1,108.37017341493575,1,19,1,9,3,106.73724554156006,1,0,0,1,0,1,18.91674470494244,0,0,7,10,6,11.896858442776779,0,0,8,9,7,12.722757582560988,0,13.9,-0.3,0.79,Graduate
1,1,0.6676679201121587,9773,1,1,114.98486194588814,1,38,19,7,7,108.1574429208061,1,0,1,0,0,0,19.499868521405013,0,0,6,7,6,9.97828399468098,0,0,6,10,2,9.112561307524562,0,16.2,0.3,-0.92,Dropout
1,44,1.8873495412937207,9238,1,39,145.08047798619657,1,37,19,191,102,136.5912678805509,1,0,1,1,0,0,18.716683431101426,0,3,6,8,3,12.568815036227267,0,2,6,6,2,11.358026207515111,0,12.4,0.5,1.79,Enrolled
1,39,1.06557842808071,9254,1,1,169.30465082143866,1,37,37,4,6,141.2895813471658,0,0,0,1,0,0,33.055187129863356,0,5,10,14,9,12.480858201293316,0,5,9,14,7,7.775796533309762,0,10.8,1.4,1.74,Graduate
1,1,2.0708171582477353,9085,1,1,159.56398323112336,1,3,38,4,6,142.16834454302742,0,0,0,1,0,0,15.006266054652553,0,0,5,7,4,9.888216756284086,0,0,5,6,4,12.482254724566914,0,7.6,2.6,0.32,Graduate
1,42,0.005523554809008568,9500,1,6,141.6077766479103,1,37,1,9,4,144.45814367937737,0,0,0,1,0,0,19.01340401261371,0,12,21,33,18,15.340260951625972,12,12,21,33,18,17.357022326865067,12,7.6,2.6,0.32,Graduate
1,1,1.4754432991215634,9773,1,1,123.93323347249505,1,3,19,2,3,124.79654016472185,1,0,0,1,0,0,17.879982563285918,0,0,6,6,6,10.46060788836661,0,0,6,7,6,11.78419937635569,0,8.9,1.4,3.51,Graduate
4,39,2.0112008016559724,9853,1,19,134.01985714374553,1,38,19,9,9,108.44902620976491,0,0,1,0,0,0,31.904279381745695,0,0,7,7,7,13.451954986850406,0,0,7,8,6,13.173759419491315,0,8.9,1.4,3.51,Enrolled
2,1,5.551360413510698,9500,1,1,142.81966881329467,1,38,38,5,5,128.4511221287154,1,0,0,1,0,0,20.557016125136762,0,0,7,10,7,15.171211355676121,0,0,8,8,8,14.4376673333902,0,15.5,2.8,-4.06,Graduate
1,1,6.952905144685829,9670,1,1,142.13692859895653,1,1,19,4,4,127.56715285581691,0,0,0,1,0,1,18.677144000860388,0,0,6,8,6,13.433281784432118,0,0,6,7,6,13.537114746802542,0,11.1,0.6,2.02,Graduate
1,1,4.572672637331168,9773,1,1,150.0274270583121,1,19,38,4,4,149.27940582188901,1,0,0,1,0,1,20.12113029189726,0,0,6,6,6,11.858638899021479,0,0,6,7,6,14.80552962503951,0,11.1,0.6,2.02,Graduate
1,1,1.954688611063951,9254,1,1,112.70708909815782,1,37,37,6,6,105.28685918726049,1,0,0,0,0,0,19.915063690476515,0,0,6,0,0,-0.9298131421272462,0,0,6,0,0,0.5969587766212447,0,11.1,0.6,2.02,Dropout
1,17,1.7471846428509283,8014,0,1,133.26369310492097,1,19,1,1,1,116.4463271754988,0,0,0,1,0,1,19.578768706258664,0,0,6,6,6,11.313888788021075,0,0,6,12,5,13.24532384113752,0,10.8,1.4,1.74,Graduate
1,17,-1.069023507541048,9085,1,1,124.59699372363298,1,1,37,4,9,118.47617330914406,1,0,0,1,0,1,19.00171513061904,0,0,5,6,4,11.41602800941121,0,0,5,8,5,15.1654795868292,1,10.8,1.4,1.74,Graduate
1,1,0.8354684870124038,9238,1,1,123.38931941693754,1,38,37,8,8,113.79605614874131,1,0,0,1,0,1,17.79963799952567,0,0,6,7,6,10.634996059717297,0,0,6,6,6,13.56599807267398,0,13.9,-0.3,0.79,Graduate
1,17,2.4179968737632787,9238,1,1,133.6860816143314,1,41,1,2,3,116.54962155334513,1,0,0,1,0,0,23.078203972826046,0,0,6,8,6,11.460776851881889,0,0,6,7,6,12.982340673714235,0,11.1,0.6,2.02,Graduate
1,39,1.9304214154054407,9085,1,1,134.42862373961896,1,3,3,4,2,144.7140362313019,1,0,0,1,0,0,26.781542997822605,0,0,6,11,3,11.085153281178274,0,0,6,19,4,14.176042525355317,0,12.4,0.5,1.79,Enrolled
1,17,1.8513036616943597,9238,1,1,135.63872138863564,1,37,37,8,6,125.7344403642415,0,0,0,1,0,0,21.177372344769474,0,0,6,0,0,1.3040350331506503,0,0,6,0,0,0.3228777630657935,0,16.2,0.3,-0.92,Dropout
1,1,3.708726443039852,9500,1,1,131.6739090976796,1,19,38,5,5,117.19626420749219,1,0,0,1,0,0,16.848564158188516,0,0,8,8,7,13.25830600198827,0,0,8,8,7,14.892503554610592,0,12.7,3.7,-1.7,Graduate
5,39,1.0791964822914342,9853,1,19,132.66426156503798,1,37,37,9,8,119.78265814664456,0,0,0,1,0,0,26.681859983241004,0,0,7,14,6,8.999500188815952,0,0,7,10,1,10.788681866242818,0,12.4,0.5,1.79,Dropout
1,43,1.1685978708592792,9070,1,1,135.28904861593483,1,1,38,3,9,126.37311326973317,1,0,0,1,0,1,21.374682748096323,0,5,12,12,12,13.689067488056255,0,5,12,12,11,12.050328724802492,0,15.5,2.8,-4.06,Graduate
1,43,2.379495745884559,9670,1,39,110.40843364308391,1,19,3,7,10,107.8177147957,0,0,0,1,0,0,21.166078660422375,0,0,6,8,5,10.059773803220413,0,0,6,8,4,13.11452916703972,2,16.2,0.3,-0.92,Enrolled
1,17,-0.510448428260212,9556,1,1,132.08421091864193,1,38,37,9,9,122.83335258648363,1,0,0,1,0,1,17.804164578576682,0,0,7,7,7,12.306218277425586,0,0,8,8,8,15.64354730498344,0,15.5,2.8,-4.06,Graduate
1,44,0.39739957204289333,9085,1,39,139.850969336326,1,1,19,9,9,140.85360090664713,1,0,0,1,0,0,22.457835642167893,0,1,6,13,6,12.326900954782623,0,1,6,11,5,11.597703357687001,0,16.2,0.3,-0.92,Enrolled
1,1,-0.0005967820131955737,9773,1,1,135.04743242926264,1,1,19,4,10,127.43293625439104,1,0,0,1,0,0,18.516031918635615,0,0,6,6,6,14.774430761510821,0,0,6,7,6,12.230323006038653,0,11.1,0.6,2.02,Graduate
1,44,0.9421813717586828,9238,1,39,139.32787771780806,1,1,1,3,5,141.5229207541471,0,0,0,1,0,1,20.89713022396799,0,3,6,6,6,12.193878031312707,0,2,6,6,6,12.682044801568127,0,13.9,-0.3,0.79,Graduate
1,1,2.24502386954504,9085,1,1,140.01907355460625,1,1,19,4,10,132.26830948986938,1,0,0,1,0,1,19.099600978913813,0,0,5,10,3,13.288552355237547,1,0,5,7,3,15.614042976518867,0,12.7,3.7,-1.7,Graduate
1,1,3.729524633602299,9500,1,1,122.09973547398151,1,37,3,9,2,116.6371299611704,1,0,0,1,0,0,22.195601916854574,0,0,7,8,6,13.138535296501239,0,0,8,8,7,14.66587988581634,0,13.9,-0.3,0.79,Graduate
1,1,-0.03025815249056585,9991,0,1,143.59569649214026,1,19,37,5,8,133.91050975669563,0,0,0,1,0,1,20.04655890087356,0,0,5,5,5,10.975301232217173,0,0,5,6,5,9.29935804133806,0,10.8,1.4,1.74,Graduate
